SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
2026-07-06,16,21914,A,23273,20806,2344,6417,3848,23301,0,324,3649,2005,991,0,-330,-513,-340,1108,971,20,0
2026-07-06,17,22081,A,23561,20767,2290,6417,5152,23301,0,308,3305,2008,991,111,-330,-531,-427,962,995,727,0
2026-07-06,18,21377,A,23041,19997,2347,6417,6581,23301,0,170,3508,2008,991,119,-374,-530,-430,927,997,777,0
2026-07-06,19,21488,A,23077,20011,2459,6417,7605,23301,0,173,3422,2008,991,482,-451,-531,-280,715,997,827,0
2026-07-06,20,20895,A,22530,19346,2617,6417,8617,23301,0,99,3470,2007,987,500,-452,-530,-252,688,995,682,0
2026-07-06,21,20140,A,21944,18631,2518,6417,9592,23301,0,677,3584,1936,855,938,-452,-530,603,688,927,-999,0
2026-07-06,22,19714,A,21651,18243,2600,6417,10553,23301,0,718,3546,1930,842,957,-452,-531,657,687,916,-1172,0
2026-07-06,23,19358,A,19953,17815,2649,6417,11277,23301,0,888,3343,1723,709,855,-452,-531,688,687,718,48,0
2026-07-06,24,18940,A,19693,17412,2752,6417,12304,23301,0,729,3196,1709,705,850,-452,-530,689,382,713,151,0
2026-07-06,25,18548,A,19164,16850,2764,6417,13034,23301,0,867,3170,1931,894,590,-452,-531,768,394,974,7,0
2026-07-06,26,18145,A,18592,16504,2839,6417,13005,23301,0,1035,3298,1946,908,580,-452,-530,771,422,989,10,0
2026-07-06,27,18331,A,18827,16563,2808,6417,13466,23301,0,987,3076,1712,917,869,-452,-531,709,559,945,471,0
2026-07-06,28,18670,A,19243,16959,2937,6417,13371,23301,0,910,2802,1695,913,875,-452,-531,707,576,940,500,0
2026-07-06,29,18294,A,18751,16618,2898,6417,12684,23301,0,1025,2637,1478,742,364,-452,-530,791,579,854,314,0
2026-07-06,30,18505,A,18984,16894,2979,6417,12013,23301,0,1004,2926,1460,734,346,-452,-531,795,577,848,301,0
2026-07-06,31,19280,A,19944,17784,2864,6417,11095,23301,0,819,3208,1295,865,943,-452,-531,639,538,830,321,0
2026-07-06,32,20098,A,20685,18634,2869,6417,9941,23301,0,896,3588,1291,877,976,-452,-531,633,535,833,342,0
2026-07-06,33,21801,A,22592,20337,2992,6417,8880,23301,0,697,3582,1951,980,1043,-452,-530,686,559,986,1044,-6
2026-07-06,34,23014,A,24265,21488,2874,6417,7689,23301,0,231,3449,2006,987,1043,-452,-530,682,591,995,1095,0
2026-07-06,35,24183,A,25569,22499,2639,6417,6295,23301,0,35,2683,2005,983,950,-452,-469,148,963,989,1225,0
2026-07-06,36,25638,A,27105,24003,2618,6417,5324,23301,0,10,3127,1998,982,945,-452,-525,119,1035,984,1239,0
2026-07-06,37,26832,A,28669,25219,2414,6417,4038,23301,0,9,3457,1378,955,1040,-452,-531,-363,1356,792,1393,0
2026-07-06,38,27453,A,29312,25894,2339,6417,2956,23301,0,9,3205,1326,948,1043,-452,-531,-385,1396,777,1404,0
2026-07-06,39,27824,A,30004,26260,2129,6417,2007,23301,0,8,3006,1160,794,842,-452,-531,-705,1396,669,1420,0
2026-07-06,40,28183,A,30376,26647,2090,6417,1271,23301,0,6,3063,1147,781,834,-452,-530,-717,1396,665,1422,0
2026-07-06,41,27985,A,30324,26432,1936,6417,594,23301,0,5,3215,1365,717,492,-453,-531,-860,1397,739,1425,0
2026-07-06,42,28058,A,30400,26505,1926,6417,187,23301,0,5,3177,1379,707,477,-452,-530,-865,1396,740,1425,0
2026-07-06,43,27306,A,29584,25906,1832,6417,10,23301,0,4,3156,1264,494,571,-453,-531,-798,1397,643,1425,0
2026-07-06,44,26623,A,28895,25380,1950,6417,0,23301,0,6,3045,1256,479,569,-452,-530,-796,1396,637,1425,0
2026-07-06,45,25560,A,27613,24415,2063,6417,0,23301,0,6,3001,1353,435,124,-452,-531,-576,1396,671,1425,0
2026-07-06,46,24466,A,26530,23369,2179,6417,0,23301,0,9,3040,1361,432,111,-452,-531,-569,1396,669,1425,-21
2026-07-06,47,23105,A,25869,22110,2144,6417,0,23301,0,10,3104,1466,436,-516,-384,-530,-844,1396,551,1425,0
2026-07-06,48,22436,A,25144,21383,2155,6417,0,23301,0,10,3194,1475,442,-600,-234,-531,-853,1396,548,1425,0
2026-07-07,1,22411,A,24529,21405,2200,6417,0,23301,0,9,2939,1627,660,-443,-112,-531,-541,1397,710,1282,0
2026-07-07,2,22142,A,24221,21166,2195,6417,0,23301,0,8,2935,1639,680,-438,-100,-520,-529,1390,724,1275,0
2026-07-07,3,21187,A,23803,20316,2201,6417,0,23301,0,8,2871,1840,878,-738,-100,-530,-756,1314,853,1398,0
2026-07-07,4,20757,A,23397,20034,2239,6417,0,23301,0,6,3271,1855,893,-751,-100,-531,-764,1275,865,1407,0
2026-07-07,5,20324,A,23211,19593,2255,6417,0,23301,0,5,3218,1990,978,-799,-100,-531,-962,901,988,1407,0
2026-07-07,6,19528,A,22424,18848,2268,6417,0,23301,0,5,3355,2000,984,-801,-100,-531,-969,825,995,1407,0
2026-07-07,7,19736,A,22756,19095,2244,6417,0,23301,0,5,3562,2009,990,-926,-100,-530,-969,453,973,1421,0
2026-07-07,8,19063,A,22088,18408,2292,6417,0,23301,0,5,3461,2008,986,-931,-100,-530,-969,430,969,1422,0
2026-07-07,9,18851,A,21842,18364,2227,6417,0,23301,0,6,3583,1783,854,-907,-100,-531,-959,733,859,1422,0
2026-07-07,10,18760,A,21750,18224,2241,6417,0,23301,0,6,3726,1762,835,-906,-100,-531,-959,801,841,1421,0
2026-07-07,11,18273,A,21502,17777,2065,6417,53,23301,0,9,3533,1422,486,-1025,-170,-530,-1013,1174,495,1367,0
2026-07-07,12,18569,A,21912,18083,2050,6417,352,23301,0,11,3225,1398,470,-1028,-307,-504,-1015,1232,480,1364,0
2026-07-07,13,20090,A,22953,19353,1990,6417,769,23301,0,15,2733,1844,779,-619,-331,-530,-898,1378,728,1412,0
2026-07-07,14,21271,A,24047,20406,1975,6417,1316,23301,0,15,3232,1880,805,-562,-331,-531,-867,1397,751,1402,0
2026-07-07,15,23020,A,24412,21976,1914,6417,2005,23301,0,12,2674,1998,979,656,-374,-530,65,1396,983,838,0
2026-07-07,16,23186,A,24657,22048,2015,6417,2760,23301,0,12,2975,2007,991,801,-452,-531,136,1397,997,799,0
2026-07-07,17,23377,A,24846,22087,2091,6417,3796,23301,0,13,3089,2004,991,1032,-452,-530,747,1396,996,798,0
2026-07-07,18,23093,A,24560,21638,2130,6417,5140,23301,0,16,2645,2004,991,1033,-452,-531,778,1396,996,798,0
2026-07-07,19,22625,A,24092,20922,2061,6417,6514,23301,0,16,2216,2005,991,1048,-452,-531,725,1396,996,798,0
2026-07-07,20,21821,A,23285,19930,2061,6417,7937,23301,0,19,2007,2004,991,1048,-452,-531,723,1396,995,798,0
2026-07-07,21,20953,A,22411,18925,1902,6417,9450,23301,0,24,1891,1771,991,1045,-452,-530,722,1396,949,798,0
2026-07-07,22,20006,A,21201,17914,1922,6417,10821,23301,0,288,1555,1755,988,1044,-452,-531,722,1396,943,791,0
2026-07-07,23,19447,A,20757,17449,1796,6417,11710,23301,0,128,1521,1708,878,1019,-434,-504,722,1396,829,525,0
2026-07-07,24,19414,A,20608,17441,1876,6417,12581,23301,0,79,1508,1705,867,1018,-395,-378,722,1397,823,529,0
2026-07-07,25,19391,A,20666,17394,1796,6417,12715,23301,0,79,1304,1707,734,1017,-452,-402,723,1396,869,1369,0
2026-07-07,26,19338,A,20636,17371,1852,6417,12940,23301,0,78,1493,1707,724,1018,-448,-428,723,1397,873,1427,0
2026-07-07,27,19345,A,20557,17438,1795,6417,12812,23301,0,78,1662,1707,702,1018,-452,-338,723,1396,899,1427,0
2026-07-07,28,19333,A,20479,17407,1875,6417,13246,23301,0,78,1494,1707,701,1019,-452,-272,723,1396,901,1427,0
